Contig_5264,gi|734625887|ref|XP_010741059.1|,100,56,0,0,192,25,1,56,2.00E-29,116,PREDICTED: transmembrane protein 180 [Larimichthys crocea]
Contig_5298,gi|1020394086|ref|XP_016117276.1|,36.73,49,26,2,2,142,16,61,2.2,34.3,PREDICTED: E3 ubiquitin-protein ligase TRAIP-like [Sinocyclocheilus grahami]
Contig_5420,gi|908527290|ref|XP_013132571.1|,27.63,76,44,3,67,291,81,146,3.1,33.9,PREDICTED: hepatic lectin-like isoform X2 [Oreochromis niloticus]
Contig_5439,gi|1020564693|ref|XP_016112411.1|,62.5,24,9,0,86,15,234,257,0.053,34.3,PREDICTED: uncharacterized protein LOC107570672 [Sinocyclocheilus grahami]
Contig_5439,gi|1020564693|ref|XP_016112411.1|,35.29,51,30,3,235,89,183,232,0.053,25.8,PREDICTED: uncharacterized protein LOC107570672 [Sinocyclocheilus grahami]
Contig_5448,gi|734628157|ref|XP_010742300.1|,85.71,35,5,0,349,245,562,596,2.00E-12,71.2,PREDICTED: leptin receptor [Larimichthys crocea]
Contig_5484,gi|657747087|ref|XP_008308831.1|,51.56,64,30,1,194,6,783,846,2.00E-09,62,PREDICTED: UPF0606 protein KIAA1549L homolog isoform X2 [Cynoglossus semilaevis]
Contig_5594,gi|830001024|ref|XP_012611148.1|,46.88,32,17,0,257,162,820,851,2.2,34.3,PREDICTED: ankyrin repeat and MYND domain-containing protein 1 isoform X4 [Microcebus murinus]
Contig_5685,gi|939298948|ref|XP_014267531.1|,48.65,37,17,1,166,62,307,343,0.27,37,PREDICTED: DNA polymerase nu-like [Maylandia zebra]
Contig_5729,gi|640813468|ref|XP_008063429.1|,39.47,38,19,2,300,190,321,355,6.5,33.1,PREDICTED: unconventional myosin-Ia isoform X2 [Tarsius syrichta]
Contig_5761,gi|617499041|ref|XP_007540463.1|,35.94,64,37,2,293,102,118,177,5.1,33.1,PREDICTED: high affinity immunoglobulin gamma Fc receptor I-like [Poecilia formosa]
Contig_5783,gi|734626499|ref|XP_010741395.1|,96.05,76,3,0,41,268,82,157,2.00E-40,151,PREDICTED: uncharacterized protein LOC104928750 isoform X2 [Larimichthys crocea]
Contig_5795,gi|677607818|ref|XP_009067927.1|,40.48,42,25,0,292,167,280,321,4.3,33.9,"PREDICTED: probable E3 ubiquitin-protein ligase HERC1, partial [Acanthisitta chloris]"
Contig_5802,gi|847137127|ref|XP_012820624.1|,64,25,9,0,151,77,773,797,6.00E-04,39.7,"PREDICTED: uncharacterized protein LOC105947611, partial [Xenopus tropicalis]"
Contig_5802,gi|847137127|ref|XP_012820624.1|,54.55,22,10,0,86,21,799,820,6.00E-04,26.9,"PREDICTED: uncharacterized protein LOC105947611, partial [Xenopus tropicalis]"
Contig_5863,gi|808857795|gb|KKF10304.1|,88.89,18,2,0,71,18,2426,2443,0.62,36.2,Nuclear mitotic apparatus protein 1 [Larimichthys crocea]
Contig_5875,gi|734632883|ref|XP_010744898.1|,67.92,53,10,1,281,123,116,161,1.00E-12,68.6,PREDICTED: homeobox protein CDX-4 [Larimichthys crocea]
Contig_5908,gi|597742490|ref|XP_007233351.1|,45.16,31,11,1,109,35,2,32,1.4,34.7,PREDICTED: guanine nucleotide-binding protein subunit alpha-11-like [Astyanax mexicanus]
Contig_5913,gi|808865211|gb|KKF16119.1|,95.65,23,1,0,233,301,123,145,6.00E-06,51.6,Tetratricopeptide repeat protein 40 [Larimichthys crocea]
Contig_5970,gi|808865102|gb|KKF16024.1|,100,51,0,0,321,169,510,560,2.00E-29,120,Contactin-4 [Larimichthys crocea]
Contig_5976,gi|808877493|gb|KKF25952.1|,95.65,69,3,0,303,97,288,356,2.00E-26,108,Tyrosine-protein phosphatase non-receptor type 2 [Larimichthys crocea]
Contig_5987,gi|803299299|ref|XP_012008158.1|,35.14,37,24,0,205,95,15,51,6.5,33.1,PREDICTED: laminin subunit alpha-3 isoform X4 [Ovis aries musimon]
Contig_5999,gi|731202853|ref|XP_010616330.1|,36.17,47,30,0,148,288,608,654,7.3,33.1,PREDICTED: apolipoprotein B-100 [Fukomys damarensis]
Contig_6002,gi|734626109|ref|XP_010741180.1|,100,22,0,0,227,292,132,153,2.00E-05,50.1,PREDICTED: SLAIN motif-containing protein 1-like [Larimichthys crocea]
Contig_6059,gi|410914439|ref|XP_003970695.1|,34.78,46,30,0,65,202,345,390,4,33.5,"PREDICTED: tryptophan 2,3-dioxygenase [Takifugu rubripes]"
Contig_6076,gi|542221903|ref|XP_003443763.2|,36.17,47,30,0,244,104,2715,2761,6,32.7,PREDICTED: triple functional domain protein-like [Oreochromis niloticus]
Contig_6230,gi|734649264|ref|XP_010753905.1|,92.59,27,2,0,144,224,22,48,8.00E-09,59.3,"PREDICTED: inner nuclear membrane protein Man1-like, partial [Larimichthys crocea]"
Contig_6268,gi|507559578|ref|XP_004663512.1|,41.46,41,24,0,256,134,101,141,2.5,34.3,PREDICTED: fas apoptotic inhibitory molecule 3 [Jaculus jaculus]
Contig_6353,gi|884942281|ref|XP_012998159.1|,33.33,60,32,2,212,51,264,321,3.5,33.5,PREDICTED: guanylate-binding protein 6-like [Cavia porcellus]
Contig_6377,gi|584024450|ref|XP_006806837.1|,33.33,51,30,1,2,154,654,700,2.8,33.9,PREDICTED: biotin--protein ligase-like [Neolamprologus brichardi]
Contig_6398,gi|808858878|gb|KKF11190.1|,35.71,56,36,0,48,215,468,523,6.1,32.7,"Neuronal acetylcholine receptor subunit alpha-9-II, partial [Larimichthys crocea]"
Contig_6436,gi|470647788|ref|XP_004327602.1|,47.06,34,15,1,7,108,510,540,0.91,35.4,PREDICTED: extended synaptotagmin-3 [Tursiops truncatus]
Contig_6486,gi|971443179|ref|XP_015157016.1|,55.56,27,12,0,96,176,48,74,1.9,34.3,PREDICTED: eukaryotic translation initiation factor 2-alpha kinase 4-like isoform X1 [Gallus gallus]
Contig_6514,gi|852803393|ref|XP_012890505.1|,34.48,58,35,2,295,125,1580,1635,3.5,34.3,PREDICTED: neurogenic locus notch homolog protein 4 [Dipodomys ordii]
Contig_6525,gi|410907381|ref|XP_003967170.1|,35.14,37,24,0,271,161,214,250,6.9,32.3,PREDICTED: uncharacterized protein LOC101077707 [Takifugu rubripes]
Contig_6560,gi|808870778|gb|KKF20573.1|,88.89,54,6,0,193,32,703,756,2.00E-26,111,Retinal guanylyl cyclase 2 [Larimichthys crocea]
Contig_6596,gi|734621454|ref|XP_010738629.1|,100,37,0,0,171,281,980,1016,7.00E-15,78.2,PREDICTED: pleckstrin homology-like domain family B member 1 [Larimichthys crocea]
Contig_6605,gi|808877398|gb|KKF25865.1|,100,107,0,0,323,3,54,160,5.00E-73,228,hypothetical protein EH28_21869 [Larimichthys crocea]
Contig_6637,gi|734600471|ref|XP_010755331.1|,82.86,35,6,0,241,137,1,35,9.00E-11,66.2,PREDICTED: LOW QUALITY PROTEIN: little elongation complex subunit 1 [Larimichthys crocea]
Contig_6681,gi|974066181|ref|XP_015230511.1|,76.67,30,7,0,293,204,5,34,9.00E-07,52.8,PREDICTED: secretagogin-like [Cyprinodon variegatus]
Contig_6709,gi|817338930|ref|XP_012295503.1|,45,40,22,0,188,69,86,125,1.1,35,PREDICTED: protein DDI1 homolog 2 isoform X1 [Aotus nancymaae]
Contig_6756,gi|1020542868|ref|XP_016107984.1|,56.67,30,13,0,326,237,1413,1442,0.009,42,PREDICTED: receptor-type tyrosine-protein phosphatase mu-like [Sinocyclocheilus grahami]
Contig_6791,gi|669294583|ref|XP_008640519.1|,42.86,28,16,0,132,215,64,91,6.3,32.3,PREDICTED: erythrocyte band 7 integral membrane protein [Corvus brachyrhynchos]
Contig_6846,gi|642121542|emb|CDQ64165.1|,46.67,30,16,0,189,100,389,418,5,33.5,unnamed protein product [Oncorhynchus mykiss]
Contig_6925,gi|657752512|ref|XP_008311729.1|,100,17,0,0,240,290,1461,1477,0.003,43.5,PREDICTED: laminin subunit alpha-2 [Cynoglossus semilaevis]
Contig_6955,gi|148707311|gb|EDL39258.1|,38.89,54,30,2,260,99,303,353,5,33.1,RIKEN cDNA 4930455F23 [Mus musculus]
Contig_7066,gi|765157316|ref|XP_011488482.1|,29.58,71,48,1,214,2,615,683,0.67,36.2,PREDICTED: serine/threonine-protein kinase ATR isoform X1 [Oryzias latipes]
Contig_7080,gi|734650943|ref|XP_010754822.1|,98.92,93,1,0,281,3,240,332,1.00E-33,129,PREDICTED: galactose-3-O-sulfotransferase 2-like [Larimichthys crocea]
Contig_7095,gi|955502918|ref|XP_014637761.1|,55.26,38,15,1,36,143,167,204,3.6,33.5,PREDICTED: probable helicase senataxin [Ceratotherium simum simum]
Contig_7139,gi|698397605|ref|XP_009807958.1|,31.25,48,33,0,166,23,202,249,9.2,32.3,"PREDICTED: GDNF family receptor alpha-4, partial [Gavia stellata]"
Contig_7193,gi|768958624|ref|XP_011617691.1|,34.78,69,36,1,12,218,177,236,5.3,33.5,PREDICTED: LOW QUALITY PROTEIN: DNA polymerase theta [Takifugu rubripes]
Contig_7209,gi|47223943|emb|CAG06120.1|,33.78,74,40,4,266,48,178,243,0.82,35.8,"unnamed protein product, partial [Tetraodon nigroviridis]"
Contig_7214,gi|734625396|ref|XP_010740795.1|,79.03,62,13,0,118,303,315,376,3.00E-22,98.2,PREDICTED: putative sodium-coupled neutral amino acid transporter 8 [Larimichthys crocea]
Contig_7270,gi|1003960567|ref|XP_015732843.1|,30.51,59,34,1,62,217,450,508,4.5,33.1,PREDICTED: protein ITFG3 [Coturnix japonica]
Contig_7330,gi|938053836|gb|KPP59869.1|,29.33,75,46,3,4,225,48,116,9.7,33.1,"hypothetical protein Z043_122173, partial [Scleropages formosus]"
Contig_7333,gi|617522656|ref|XP_007544661.1|,36.17,47,30,0,220,80,151,197,8.1,32.3,"PREDICTED: nuclear GTPase SLIP-GC-like, partial [Poecilia formosa]"
Contig_7348,gi|642112687|emb|CDQ69908.1|,88.46,26,3,0,204,281,30,55,5.00E-06,49.3,unnamed protein product [Oncorhynchus mykiss]
Contig_7362,gi|938068623|gb|KPP67941.1|,32.39,71,41,2,217,5,132,195,7.1,32.7,"ras association domain-containing protein 2-like, partial [Scleropages formosus]"
Contig_7443,gi|765153688|ref|XP_011486994.1|,93.1,29,2,0,43,129,1178,1206,2.00E-14,60.5,PREDICTED: E3 ubiquitin-protein ligase HECW1 [Oryzias latipes]
Contig_7443,gi|765153688|ref|XP_011486994.1|,94.44,18,1,0,234,287,1207,1224,2.00E-14,42.4,PREDICTED: E3 ubiquitin-protein ligase HECW1 [Oryzias latipes]
Contig_7484,gi|734595042|ref|XP_010729307.1|,100,25,0,0,77,3,1045,1069,1.00E-07,57,PREDICTED: tripartite motif-containing protein 66 [Larimichthys crocea]
Contig_7509,gi|734614163|ref|XP_010734624.1|,46.94,98,3,1,297,4,977,1025,0.53,36.2,PREDICTED: myoferlin-like [Larimichthys crocea]
Contig_7526,gi|930747508|ref|XP_005932045.2|,61.11,36,8,2,177,278,190,221,0.001,43.9,PREDICTED: uncharacterized protein LOC102308720 [Haplochromis burtoni]
Contig_7594,gi|928080516|ref|XP_013855043.1|,41.67,36,21,0,195,88,92,127,5.4,33.1,"PREDICTED: dimethyladenosine transferase 2, mitochondrial [Austrofundulus limnaeus]"
Contig_7661,gi|808870550|gb|KKF20376.1|,35.06,77,41,1,62,265,699,775,0.003,43.1,Exostosin-1b [Larimichthys crocea]
Contig_7670,gi|723572507|ref|XP_010306116.1|,34.92,63,36,2,62,250,1247,1304,5,33.1,PREDICTED: peroxidasin homolog [Balearica regulorum gibbericeps]
Contig_7672,gi|677461346|gb|KFQ50760.1|,33.33,45,28,1,183,55,206,250,7.4,32.3,"Epithelial-stromal interaction protein 1, partial [Nestor notabilis]"
Contig_7678,gi|966657397|gb|KTF92251.1|,30.95,84,54,3,58,300,316,398,8.2,32.7,hypothetical protein cypCar_00006010 [Cyprinus carpio]
Contig_7740,gi|961748764|ref|XP_014935140.1|,32,50,34,0,229,80,163,212,3.7,33.5,PREDICTED: ammonium transporter Rh type B-like [Acinonyx jubatus]
Contig_7751,gi|657591695|ref|XP_008300342.1|,90,20,2,0,255,314,1764,1783,2.00E-04,47.4,PREDICTED: receptor-type tyrosine-protein phosphatase zeta-like [Stegastes partitus]
Contig_7814,gi|530667016|gb|EQB77317.1|,39.02,41,24,1,133,255,187,226,8.2,32.7,tyrosine-protein kinase receptor TYRO3 [Camelus ferus]
Contig_7879,gi|119598529|gb|EAW78123.1|,34.69,49,29,1,27,173,56,101,2.1,34.3,hCG1643902 [Homo sapiens]
Contig_8130,gi|734647379|ref|XP_010752874.1|,93.33,15,1,0,279,323,108,122,6.6,33.1,PREDICTED: atlastin-2-like isoform X2 [Larimichthys crocea]
Contig_8178,gi|734620695|ref|XP_010738210.1|,67.86,28,9,0,300,217,123,150,0.34,37,PREDICTED: post-GPI attachment to proteins factor 2 [Larimichthys crocea]
Contig_8180,gi|677122063|gb|KFP36151.1|,37.04,54,29,2,164,18,467,520,3.2,33.9,"Unconventional myosin-Ih, partial [Chlamydotis macqueenii]"
Contig_8185,gi|808859599|gb|KKF11705.1|,77.27,22,5,0,15,80,225,246,0.33,36.6,hypothetical protein EH28_24378 [Larimichthys crocea]
Contig_8239,gi|929332793|ref|XP_014042813.1|,77.27,22,5,0,221,286,143,164,0.033,39.3,"PREDICTED: vascular endothelial growth factor receptor 3-like, partial [Salmo salar]"
Contig_8257,gi|33330086|gb|AAQ10411.1|,32.61,46,30,1,123,257,1280,1325,8.2,32.3,ATP-binding cassette protein C4 [Rattus norvegicus]
Contig_8259,gi|808853736|gb|KKF09215.1|,98.36,61,1,0,95,277,350,410,3.00E-30,122,TBC1 domain family member 9 [Larimichthys crocea]
Contig_8321,gi|727006992|ref|XP_010393483.1|,45.71,35,14,1,269,165,2551,2580,2.6,33.9,PREDICTED: uncharacterized protein C5orf42 homolog isoform X7 [Corvus cornix cornix]
Contig_8325,gi|808880955|gb|KKF28666.1|,86.17,94,12,1,284,3,191,283,2.00E-32,125,Transcription factor Sox-18 [Larimichthys crocea]
Contig_8327,gi|808858762|gb|KKF11085.1|,100,86,0,0,321,64,395,480,7.00E-37,142,Unhealthy ribosome biogenesis protein 2 [Larimichthys crocea]
Contig_8433,gi|808863009|gb|KKF14441.1|,38.64,44,24,1,49,171,18,61,5.3,31.2,hypothetical protein EH28_24923 [Larimichthys crocea]
Contig_8511,gi|545845317|ref|XP_005656572.1|,38.46,39,24,0,222,106,67,105,0.45,36.6,PREDICTED: protein RUFY3 isoform X6 [Sus scrofa]
Contig_8535,gi|317418957|emb|CBN80995.1|,100,14,0,0,44,3,359,372,2.9,33.5,TRAF-interacting protein [Dicentrarchus labrax]
Contig_8544,gi|1020957426|ref|XP_005055325.2|,46.15,39,20,1,36,152,512,549,6,33.1,"PREDICTED: N-alpha-acetyltransferase 25, NatB auxiliary subunit [Ficedula albicollis]"
Contig_8602,gi|808879346|gb|KKF27404.1|,97.22,36,1,0,281,388,2503,2538,3.00E-14,77.8,Neural-cadherin [Larimichthys crocea]
Contig_8622,gi|617619591|ref|XP_007526995.1|,27.69,65,43,1,106,288,112,176,0.057,38.9,"PREDICTED: ATP synthase F(0) complex subunit B1, mitochondrial [Erinaceus europaeus]"
Contig_8638,gi|655855184|ref|XP_008265238.1|,33.33,75,43,3,252,40,350,421,4.5,33.5,PREDICTED: target of Nesh-SH3 isoform X2 [Oryctolagus cuniculus]
Contig_8642,gi|432873564|ref|XP_004072279.1|,100,38,0,0,169,282,157,194,1.00E-17,82,PREDICTED: ras-related protein Rab-3C [Oryzias latipes]
Contig_8665,gi|734612782|ref|XP_010733863.1|,99.05,105,1,0,2,316,318,422,4.00E-54,185,PREDICTED: amphoterin-induced protein 2 [Larimichthys crocea]
Contig_8685,gi|700388587|ref|XP_009934507.1|,36.84,57,27,3,99,266,285,333,5.1,32.7,"PREDICTED: keratin, type I cytoskeletal 19-like [Opisthocomus hoazin]"
Contig_8734,gi|736212826|ref|XP_010777738.1|,64.38,73,26,0,285,67,52,124,2.00E-24,98.2,PREDICTED: inter-alpha-trypsin inhibitor heavy chain H3-like [Notothenia coriiceps]
Contig_8793,gi|736189652|ref|XP_010771032.1|,98.11,53,1,0,275,117,452,504,1.00E-31,125,"PREDICTED: neurolysin, mitochondrial isoform X2 [Notothenia coriiceps]"
Contig_8822,gi|1020521374|ref|XP_016100112.1|,35.71,42,27,0,230,105,432,473,3.3,33.9,PREDICTED: centromere protein I-like isoform X1 [Sinocyclocheilus grahami]
Contig_8824,gi|940751354|ref|XP_014317634.1|,37.7,61,24,3,277,104,94,143,4.3,33.5,PREDICTED: LOW QUALITY PROTEIN: inactive N-acetylated-alpha-linked acidic dipeptidase-like protein 2 [Myotis lucifugus]
Contig_8845,gi|1011568009|gb|KYO23432.1|,38.89,54,29,1,40,189,178,231,3,33.5,hypothetical protein Y1Q_0005798 [Alligator mississippiensis]
Contig_8867,gi|946797350|ref|XP_014384372.1|,38.18,55,25,2,232,95,109,163,8.6,32.7,PREDICTED: protein crumbs homolog 2 [Myotis brandtii]
Contig_8901,gi|768955675|ref|XP_011616465.1|,42.86,35,19,1,99,203,651,684,8.3,32.7,PREDICTED: alkylated DNA repair protein alkB homolog 8 [Takifugu rubripes]
Contig_8903,gi|734649377|ref|XP_010753969.1|,95.38,65,3,0,125,319,1,65,6.00E-24,100,"PREDICTED: long-chain-fatty-acid--CoA ligase 1-like, partial [Larimichthys crocea]"
Contig_8927,gi|410923395|ref|XP_003975167.1|,41.86,43,21,3,173,54,392,433,4.6,33.1,PREDICTED: acetoacetyl-CoA synthetase [Takifugu rubripes]
Contig_8952,gi|929482869|ref|XP_014139494.1|,46.67,30,16,0,100,189,28,57,2.8,33.9,PREDICTED: 60S ribosomal protein L3-like [Falco cherrug]
Contig_9025,gi|344236850|gb|EGV92953.1|,33.33,48,32,0,169,26,69,116,0.37,36.6,Tubulin alpha-3 chain [Cricetulus griseus]
Contig_9029,gi|47226624|emb|CAG07783.1|,96.49,57,2,0,326,156,12,68,9.00E-32,118,unnamed protein product [Tetraodon nigroviridis]
Contig_9054,gi|51593516|gb|AAH78597.1|,47.73,44,20,1,278,156,5,48,3,33.1,MGC85529 protein [Xenopus laevis]
Contig_9144,gi|808870848|gb|KKF20637.1|,44.3,79,43,1,38,274,77,154,2.00E-15,75.5,hypothetical protein EH28_09081 [Larimichthys crocea]
Contig_9159,gi|558193505|ref|XP_006103859.1|,45.76,59,27,4,9,176,223,279,4.1,33.9,PREDICTED: melanoma antigen preferentially expressed in tumors [Myotis lucifugus]
Contig_9212,gi|657565392|ref|XP_008285992.1|,100,33,0,0,313,215,547,579,4.00E-13,72.4,PREDICTED: disintegrin and metalloproteinase domain-containing protein 19-like [Stegastes partitus]
Contig_9311,gi|808870231|gb|KKF20141.1|,40.35,57,28,3,34,195,1,54,0.038,37.7,hypothetical protein EH28_15245 [Larimichthys crocea]
Contig_9338,gi|831566958|ref|XP_012733551.1|,32.43,74,42,2,226,29,1111,1184,0.53,36.2,PREDICTED: tudor domain-containing protein 6-like isoform X1 [Fundulus heteroclitus]
Contig_9344,gi|658856932|ref|XP_008411125.1|,31.75,63,42,1,307,119,2367,2428,5.8,33.5,PREDICTED: filamin-A-like isoform X4 [Poecilia reticulata]
Contig_9408,gi|1020398600|ref|XP_016145846.1|,48.72,39,17,1,152,45,102,140,0.63,35.8,PREDICTED: homeobox protein Hox-C1a-like [Sinocyclocheilus grahami]
Contig_9451,gi|620959803|ref|XP_007665191.1|,38.3,47,24,1,267,142,180,226,7.3,33.1,PREDICTED: tumor necrosis factor receptor superfamily member 21 [Ornithorhynchus anatinus]
Contig_9460,gi|808863890|gb|KKF15120.1|,93.07,101,7,0,306,4,2595,2695,5.00E-56,197,Unconventional myosin-IXa [Larimichthys crocea]
Contig_9476,gi|734646654|ref|XP_010752474.1|,96.23,106,4,0,320,3,151,256,4.00E-55,191,PREDICTED: protocadherin gamma-A11-like [Larimichthys crocea]
Contig_9476,gi|734646654|ref|XP_010752474.1|,32.08,106,69,2,320,3,367,469,0.17,38.1,PREDICTED: protocadherin gamma-A11-like [Larimichthys crocea]
Contig_9479,gi|734623320|ref|XP_010739651.1|,87.72,57,7,0,4,174,858,914,2.00E-23,102,PREDICTED: EF-hand calcium-binding domain-containing protein 6 [Larimichthys crocea]
Contig_9483,gi|347667856|gb|AEP18545.1|,37.31,67,33,3,45,242,621,679,3,34.3,"enamelin, partial [Laonastes aenigmamus]"
Contig_9499,gi|740529932|ref|NP_001290299.1|,97.06,34,1,0,2,103,2,35,1.00E-13,74.3,male-specific lethal 3 homolog [Larimichthys crocea]
Contig_9594,gi|734626369|ref|XP_010741324.1|,51.61,31,15,0,207,115,654,684,3.3,33.9,PREDICTED: poly [ADP-ribose] polymerase 4 [Larimichthys crocea]
Contig_9614,gi|47209221|emb|CAF89841.1|,100,17,0,0,292,242,102,118,0.089,38.5,"unnamed protein product, partial [Tetraodon nigroviridis]"
Contig_9865,gi|505849161|ref|XP_004618036.1|,31.43,70,40,3,43,246,35,98,2.6,32.7,PREDICTED: reprimo-like protein [Sorex araneus]
Contig_9872,gi|734616591|ref|XP_010735945.1|,94.23,52,3,0,298,143,743,794,3.00E-24,104,PREDICTED: alpha-mannosidase 2C1 [Larimichthys crocea]
Contig_9872,gi|734616591|ref|XP_010735945.1|,92.86,14,1,0,45,4,792,805,3.00E-24,31.2,PREDICTED: alpha-mannosidase 2C1 [Larimichthys crocea]
Contig_9990,gi|808867085|gb|KKF17689.1|,76.09,46,10,1,102,236,384,429,8.00E-11,65.5,G-protein coupled estrogen receptor 1 [Larimichthys crocea]
Contig_10005,gi|657594578|ref|XP_008301909.1|,71.43,49,14,0,274,128,550,598,3.00E-13,72.4,PREDICTED: ankyrin repeat and SAM domain-containing protein 3 [Stegastes partitus]
Contig_10013,gi|734637972|ref|XP_010747698.1|,86.49,37,5,0,178,288,197,233,2.00E-12,70.9,PREDICTED: A disintegrin and metalloproteinase with thrombospondin motifs 20 [Larimichthys crocea]
Contig_10030,gi|734618960|ref|XP_010737257.1|,87.1,31,4,0,202,294,153,183,5.00E-09,60.1,PREDICTED: cilia- and flagella-associated protein 221-like isoform X2 [Larimichthys crocea]
Contig_10041,gi|808878667|gb|KKF26894.1|,80.43,46,4,2,287,159,1113,1156,8.00E-11,66.2,"YEATS domain-containing protein 2, partial [Larimichthys crocea]"
Contig_10045,gi|808886325|gb|KKF32931.1|,61.9,105,3,1,318,4,800,867,7.00E-30,121,Microsomal triglyceride transfer protein large subunit [Larimichthys crocea]
Contig_10089,gi|795386577|ref|XP_011939176.1|,54.29,35,15,1,233,132,371,405,2.3,34.3,PREDICTED: ubiquitin thioesterase OTUB2 isoform X1 [Cercocebus atys]
Contig_10131,gi|658830918|ref|XP_008394493.1|,35.42,48,31,0,3,146,101,148,8.6,32.7,PREDICTED: general transcription factor 3C polypeptide 1 [Poecilia reticulata]
Contig_10199,gi|808871196|gb|KKF20943.1|,58.33,36,14,1,230,126,5,40,0.45,36.6,Pleckstrin domain-containing family A member 1 [Larimichthys crocea]
Contig_10209,gi|734600019|ref|XP_010755082.1|,98.33,60,1,0,272,93,693,752,7.00E-29,117,"PREDICTED: FYVE, RhoGEF and PH domain-containing protein 3 isoform X2 [Larimichthys crocea]"
Contig_10214,gi|731492606|ref|XP_010591753.1|,42.86,35,17,1,150,245,13,47,4.8,33.1,PREDICTED: cartilage oligomeric matrix protein [Loxodonta africana]
Contig_10236,gi|537196244|gb|ERE78339.1|,81.58,38,7,0,3,116,39,76,4.00E-14,70.1,OTU domain-containing protein 7B-like protein [Cricetulus griseus]
Contig_10300,gi|929280634|ref|XP_014017207.1|,40.43,47,28,0,265,125,62,108,5.8,32.3,PREDICTED: golgin subfamily A member 7-like [Salmo salar]
Contig_10306,gi|725555192|ref|XP_010331665.1|,33.33,51,32,1,190,38,38,86,7.7,32.7,PREDICTED: metal transporter CNNM2 [Saimiri boliviensis boliviensis]
Contig_10354,gi|657589167|ref|XP_008298959.1|,100,44,0,0,51,182,389,432,1.00E-19,92,PREDICTED: probable phospholipid-transporting ATPase IB [Stegastes partitus]
Contig_10354,gi|657589167|ref|XP_008298959.1|,68,25,7,1,223,297,421,444,0.81,35.8,PREDICTED: probable phospholipid-transporting ATPase IB [Stegastes partitus]
Contig_10356,gi|584089596|ref|XP_006764420.1|,30.99,71,43,3,12,224,215,279,4.6,33.1,PREDICTED: butyrophilin subfamily 1 member A1-like [Myotis davidii]
Contig_10399,gi|808867519|gb|KKF18053.1|,98.91,92,1,0,17,292,298,389,2.00E-36,137,Tetratricopeptide repeat protein 16 [Larimichthys crocea]
Contig_10411,gi|987941099|ref|XP_015417882.1|,43.18,44,19,2,34,156,429,469,8.4,32.7,PREDICTED: PHD and RING finger domain-containing protein 1 [Myotis davidii]
Contig_10413,gi|931609843|ref|XP_014198600.1|,45.16,31,17,0,168,76,29,59,5.6,33.5,PREDICTED: solute carrier organic anion transporter family member 4A1 isoform X3 [Pan paniscus]
Contig_10439,gi|68051204|dbj|BAE02564.1|,47.37,38,16,2,70,183,7,40,5.3,33.1,Primglo [Xenopus laevis]
Contig_10459,gi|694984497|ref|XP_009437199.1|,39.62,53,24,3,279,121,118,162,6.4,32.7,PREDICTED: LOW QUALITY PROTEIN: calponin homology domain-containing protein 2 [Pan troglodytes]
Contig_10465,gi|941806868|ref|XP_014328750.1|,35,60,32,2,230,57,3054,3108,1.1,35,PREDICTED: dynein heavy chain domain-containing protein 1-like [Xiphophorus maculatus]
Contig_10515,gi|642131376|emb|CDQ57272.1|,45.95,37,20,0,209,319,181,217,8.00E-07,42.4,unnamed protein product [Oncorhynchus mykiss]
Contig_10515,gi|642131376|emb|CDQ57272.1|,46.15,26,14,0,120,197,151,176,8.00E-07,27.7,unnamed protein product [Oncorhynchus mykiss]
Contig_10515,gi|642131376|emb|CDQ57272.1|,41.94,31,18,0,4,96,111,141,8.00E-07,25.4,unnamed protein product [Oncorhynchus mykiss]
Contig_10552,gi|808864120|gb|KKF15300.1|,85.71,14,2,0,83,124,583,596,6,33.1,SEC14 domain and spectrin repeat-containing protein 1 [Larimichthys crocea]
Contig_10558,gi|808879890|gb|KKF27868.1|,100,19,0,0,21,77,73,91,0.004,40,hypothetical protein EH28_23986 [Larimichthys crocea]
Contig_10686,gi|1011583728|gb|KYO32108.1|,38.46,39,24,0,118,234,597,635,8.5,32.3,hypothetical protein Y1Q_0007117 [Alligator mississippiensis]
Contig_10826,gi|808858375|gb|KKF10768.1|,81.01,79,8,2,281,45,311,382,2.00E-30,121,Sorting nexin-11 [Larimichthys crocea]
Contig_10855,gi|564296616|ref|XP_006223045.1|,35.9,39,25,0,236,120,474,512,2.8,33.9,PREDICTED: LOW QUALITY PROTEIN: formyl peptide receptor-related sequence 4-like [Rattus norvegicus]
Contig_10874,gi|632981520|ref|XP_007907638.1|,38.64,44,26,1,274,146,163,206,6.8,33.1,PREDICTED: leucine-rich repeat-containing protein 7 [Callorhinchus milii]
Contig_10875,gi|1020540441|ref|XP_016107497.1|,31.51,73,26,4,254,87,267,332,6,33.1,PREDICTED: 2-acylglycerol O-acyltransferase 2-A-like [Sinocyclocheilus grahami]
Contig_10881,gi|548498311|ref|XP_005749883.1|,51.85,27,13,0,218,138,2773,2799,3,33.9,PREDICTED: dynein heavy chain domain-containing protein 1-like [Pundamilia nyererei]
Contig_10898,gi|641800723|ref|XP_008163168.1|,43.75,32,18,0,179,274,39,70,0.87,35.4,PREDICTED: laminin subunit alpha-4 [Chrysemys picta bellii]
Contig_10967,gi|189217469|ref|NP_001121208.1|,32.5,40,27,0,208,89,275,314,9.6,32.3,rho GTPase-activating protein 6 [Xenopus laevis]
